year,month,day,hour,flow_cfs,Source
1987,1,11,18,2400,USGS_14301000
1987,1,12,0,2390,USGS_14301000
1987,1,12,6,2470,USGS_14301000
1987,1,12,12,2500,USGS_14301000
1987,1,12,18,2520,USGS_14301000
1987,1,13,0,2650,USGS_14301000
1987,1,13,6,2730,USGS_14301000
1987,1,13,12,2740,USGS_14301000
1987,1,13,18,2790,USGS_14301000
1987,1,14,0,3420,USGS_14301000
1987,1,14,6,4920,USGS_14301000
1987,1,14,12,5050,USGS_14301000
1987,1,14,18,4810,USGS_14301000
1987,1,15,0,4910,USGS_14301000
1987,1,15,6,5170,USGS_14301000
1987,1,15,12,5100,USGS_14301000
1987,1,15,18,4850,USGS_14301000
1987,1,16,0,4580,USGS_14301000
1987,1,16,6,4340,USGS_14301000
1987,1,16,12,4100,USGS_14301000
1987,1,16,18,3910,USGS_14301000
1987,1,17,0,3730,USGS_14301000
1987,1,17,6,3560,USGS_14301000
1987,1,17,12,3400,USGS_14301000
1987,1,17,18,3240,USGS_14301000
1987,1,18,0,3120,USGS_14301000
1987,1,18,6,2990,USGS_14301000
1987,1,18,12,2870,USGS_14301000
1987,1,18,18,2780,USGS_14301000
1987,1,19,0,2690,USGS_14301000
1987,1,19,6,2600,USGS_14301000
1987,1,19,12,2500,USGS_14301000
1987,1,19,18,2420,USGS_14301000
1987,1,20,0,2350,USGS_14301000
1987,1,20,6,2270,USGS_14301000
1987,1,20,12,2210,USGS_14301000
1987,1,20,18,2140,USGS_14301000
1987,1,21,0,2070,USGS_14301000
1987,1,21,6,2020,USGS_14301000
1987,1,21,12,1950,USGS_14301000
1987,1,21,18,1890,USGS_14301000
1987,1,22,0,1840,USGS_14301000
1987,1,22,6,1800,USGS_14301000
1987,1,22,12,1760,USGS_14301000
1987,1,22,18,1740,USGS_14301000
1987,1,23,0,1720,USGS_14301000
1987,1,23,6,1700,USGS_14301000
1987,1,23,12,1690,USGS_14301000
1987,1,23,18,1670,USGS_14301000
1987,1,24,0,1680,USGS_14301000
1987,1,24,6,1750,USGS_14301000
1987,1,24,12,1950,USGS_14301000
1987,1,24,18,2120,USGS_14301000
1987,1,25,0,2270,USGS_14301000
1987,1,25,6,2320,USGS_14301000
1987,1,25,12,2530,USGS_14301000
1987,1,25,18,2690,USGS_14301000
1987,1,26,0,2750,USGS_14301000
1987,1,26,6,2800,USGS_14301000
1987,1,26,12,3260,USGS_14301000
1987,1,26,18,5140,USGS_14301000
1987,1,27,0,5980,USGS_14301000
1987,1,27,6,5940,USGS_14301000
1987,1,27,12,5830,USGS_14301000
1987,1,27,18,6170,USGS_14301000
1987,1,28,0,6350,USGS_14301000
1987,1,28,6,6380,USGS_14301000
1987,1,28,12,6450,USGS_14301000
1987,1,28,18,6690,USGS_14301000
1987,1,29,0,6870,USGS_14301000
1987,1,29,6,6970,USGS_14301000
1987,1,29,12,7110,USGS_14301000
1987,1,29,18,7160,USGS_14301000
1987,1,30,0,7080,USGS_14301000
1987,1,30,6,7110,USGS_14301000
1987,1,30,12,6910,USGS_14301000
1987,1,30,18,6590,USGS_14301000
1987,1,31,0,6300,USGS_14301000
1987,1,31,6,6240,USGS_14301000
1987,1,31,12,6810,USGS_14301000
1987,1,31,18,8520,USGS_14301000
1987,2,1,0,16400,USGS_14301000
1987,2,1,6,26400,USGS_14301000
1987,2,1,12,27200,USGS_14301000
1987,2,1,18,23800,USGS_14301000
1987,2,2,0,21500,USGS_14301000
1987,2,2,6,20700,USGS_14301000
1987,2,2,12,20300,USGS_14301000
1987,2,2,18,19500,USGS_14301000
1987,2,3,0,18000,USGS_14301000
1987,2,3,6,17300,USGS_14301000
1987,2,3,12,15200,USGS_14301000
1987,2,3,18,13500,USGS_14301000
1987,2,4,0,12000,USGS_14301000
1987,2,4,6,10800,USGS_14301000
1987,2,4,12,9520,USGS_14301000
1987,2,4,18,8710,USGS_14301000
1987,2,5,0,8010,USGS_14301000
1987,2,5,6,7420,USGS_14301000
1987,2,5,12,6890,USGS_14301000
1987,2,5,18,6430,USGS_14301000
1987,2,6,0,6000,USGS_14301000
1987,2,6,6,5600,USGS_14301000
1987,2,6,12,5250,USGS_14301000
1987,2,6,18,4940,USGS_14301000
1987,2,7,0,4660,USGS_14301000
1987,2,7,6,4390,USGS_14301000
1987,2,7,12,4160,USGS_14301000
1987,2,7,18,3950,USGS_14301000
1987,2,8,0,3760,USGS_14301000
1987,2,8,6,3570,USGS_14301000
1987,2,8,12,3410,USGS_14301000
1987,2,8,18,3240,USGS_14301000
1987,2,9,0,3100,USGS_14301000
1987,2,9,6,2980,USGS_14301000
1987,2,9,12,2860,USGS_14301000
1987,2,9,18,2760,USGS_14301000
1987,2,10,0,2680,USGS_14301000
1987,2,10,6,2590,USGS_14301000
1987,2,10,12,2490,USGS_14301000
1987,2,10,18,2410,USGS_14301000
1987,2,11,0,2330,USGS_14301000
1987,2,11,6,2290,USGS_14301000
1987,2,11,12,2250,USGS_14301000
1987,2,11,18,2170,USGS_14301000
1987,2,12,0,2120,USGS_14301000
1987,2,12,6,2060,USGS_14301000
1987,2,12,12,2010,USGS_14301000
1987,2,12,18,1970,USGS_14301000
1987,2,13,0,1970,USGS_14301000
1987,2,13,6,1980,USGS_14301000
1987,2,13,12,2070,USGS_14301000
1987,2,13,18,2170,USGS_14301000
1987,2,14,0,2400,USGS_14301000
1987,2,14,6,2660,USGS_14301000
1987,2,14,12,2810,USGS_14301000
1987,2,14,18,2850,USGS_14301000
1987,2,15,0,2820,USGS_14301000
1987,2,15,6,2800,USGS_14301000
1987,2,15,12,2800,USGS_14301000
1987,2,15,18,2880,USGS_14301000
1987,2,16,0,3200,USGS_14301000
1987,2,16,6,3630,USGS_14301000
1987,2,16,12,3810,USGS_14301000
1987,2,16,18,4250,USGS_14301000
1987,2,17,0,4990,USGS_14301000
1987,2,17,6,5530,USGS_14301000
1987,2,17,12,5530,USGS_14301000
1987,2,17,18,5550,USGS_14301000
1987,2,18,0,5750,USGS_14301000
1987,2,18,6,5690,USGS_14301000
1987,2,18,12,5550,USGS_14301000
1987,2,18,18,5460,USGS_14301000
1987,2,19,0,5410,USGS_14301000
1987,2,19,6,5290,USGS_14301000
1987,2,19,12,5100,USGS_14301000
1987,2,19,18,4920,USGS_14301000
1987,2,20,0,4730,USGS_14301000
1987,2,20,6,4530,USGS_14301000
1987,2,20,12,4350,USGS_14301000
1987,2,20,18,4170,USGS_14301000
1987,2,21,0,4010,USGS_14301000
1987,2,21,6,3830,USGS_14301000
1987,2,21,12,3680,USGS_14301000
1987,2,21,18,3540,USGS_14301000
1987,2,22,0,3400,USGS_14301000
1987,2,22,6,3270,USGS_14301000
1987,2,22,12,3180,USGS_14301000
1987,2,22,18,3180,USGS_14301000
1987,2,23,0,3200,USGS_14301000
1987,2,23,6,3200,USGS_14301000
1987,2,23,12,3090,USGS_14301000
1987,2,23,18,3010,USGS_14301000
1987,2,24,0,2980,USGS_14301000
1987,2,24,6,2900,USGS_14301000
1987,2,24,12,2800,USGS_14301000
1987,2,24,18,2710,USGS_14301000
1987,2,25,0,2610,USGS_14301000
1987,2,25,6,2530,USGS_14301000
1987,2,25,12,2440,USGS_14301000
1987,2,25,18,2370,USGS_14301000
1987,2,26,0,2310,USGS_14301000
1987,2,26,6,2260,USGS_14301000
1987,2,26,12,2190,USGS_14301000
1987,2,26,18,2140,USGS_14301000
1987,2,27,0,2100,USGS_14301000
1987,2,27,6,2060,USGS_14301000
1987,2,27,12,2030,USGS_14301000
1987,2,27,18,1980,USGS_14301000
1987,2,28,0,1950,USGS_14301000
1987,2,28,6,1910,USGS_14301000
1987,2,28,12,1860,USGS_14301000
1987,2,28,18,1860,USGS_14301000
1987,3,1,0,2110,USGS_14301000
1987,3,1,6,2800,USGS_14301000
1987,3,1,12,3730,USGS_14301000
1987,3,1,18,4240,USGS_14301000
1987,3,2,0,4890,USGS_14301000
1987,3,2,6,5530,USGS_14301000
1987,3,2,12,6940,USGS_14301000
1987,3,2,18,9980,USGS_14301000
1987,3,3,0,12400,USGS_14301000
1987,3,3,6,18200,USGS_14301000
1987,3,3,12,23400,USGS_14301000
1987,3,3,18,31100,USGS_14301000
1987,3,4,0,30400,USGS_14301000
1987,3,4,6,26900,USGS_14301000
1987,3,4,12,24800,USGS_14301000
1987,3,4,18,23500,USGS_14301000
1987,3,5,0,22600,USGS_14301000
1987,3,5,6,21700,USGS_14301000
1987,3,5,12,20200,USGS_14301000
1987,3,5,18,17800,USGS_14301000
1987,3,6,0,16300,USGS_14301000
1987,3,6,6,13700,USGS_14301000
1987,3,6,12,11900,USGS_14301000
1987,3,6,18,10600,USGS_14301000
1987,3,7,0,9560,USGS_14301000
1987,3,7,6,8630,USGS_14301000
1987,3,7,12,7940,USGS_14301000
1987,3,7,18,7380,USGS_14301000
1987,3,8,0,6890,USGS_14301000
1987,3,8,6,6420,USGS_14301000
1987,3,8,12,5980,USGS_14301000
1987,3,8,18,5640,USGS_14301000
1987,3,9,0,5350,USGS_14301000
1987,3,9,6,5160,USGS_14301000
1987,3,9,12,4920,USGS_14301000
1987,3,9,18,4910,USGS_14301000
1987,3,10,0,5220,USGS_14301000
1987,3,10,6,6320,USGS_14301000
1987,3,10,12,6920,USGS_14301000
1987,3,10,18,6790,USGS_14301000
1987,3,11,0,6710,USGS_14301000
1987,3,11,6,6730,USGS_14301000
1987,3,11,12,6690,USGS_14301000
1987,3,11,18,6690,USGS_14301000
1987,3,12,0,7330,USGS_14301000
1987,3,12,6,8980,USGS_14301000
1987,3,12,12,9430,USGS_14301000
