year,month,day,flow_cfs,Source
2010,10,25,0.0000,DSBT2_timeseries.csv
2010,10,26,0.0000,DSBT2_timeseries.csv
2010,10,27,0.0000,DSBT2_timeseries.csv
2010,10,28,0.0000,DSBT2_timeseries.csv
2010,10,29,0.0000,DSBT2_timeseries.csv
2010,10,30,0.0000,DSBT2_timeseries.csv
2010,10,31,0.0000,DSBT2_timeseries.csv
2010,11,1,0.0000,DSBT2_timeseries.csv
2010,11,2,0.0000,DSBT2_timeseries.csv
2010,11,3,0.0000,DSBT2_timeseries.csv
2010,11,4,0.0000,DSBT2_timeseries.csv
2010,11,5,0.0000,DSBT2_timeseries.csv
2010,11,6,0.0000,DSBT2_timeseries.csv
2010,11,7,0.0000,DSBT2_timeseries.csv
2010,11,8,0.0000,DSBT2_timeseries.csv
2010,11,9,0.0000,DSBT2_timeseries.csv
2010,11,10,0.0000,DSBT2_timeseries.csv
2010,11,11,0.0000,DSBT2_timeseries.csv
2010,11,12,0.0000,DSBT2_timeseries.csv
2010,11,13,0.0000,DSBT2_timeseries.csv
2010,11,14,0.0000,DSBT2_timeseries.csv
2010,11,15,0.0000,DSBT2_timeseries.csv
2010,11,16,0.0000,DSBT2_timeseries.csv
2010,11,17,0.0000,DSBT2_timeseries.csv
2010,11,18,0.0000,DSBT2_timeseries.csv
2010,11,19,0.0000,DSBT2_timeseries.csv
2010,11,20,0.0000,DSBT2_timeseries.csv
2010,11,21,0.0000,DSBT2_timeseries.csv
2010,11,22,0.0000,DSBT2_timeseries.csv
2010,11,23,0.0000,DSBT2_timeseries.csv
2010,11,24,0.0000,DSBT2_timeseries.csv
2010,11,25,0.0000,DSBT2_timeseries.csv
2010,11,26,0.0000,DSBT2_timeseries.csv
2010,11,27,0.0000,DSBT2_timeseries.csv
2010,11,28,0.0000,DSBT2_timeseries.csv
2010,11,29,0.0000,DSBT2_timeseries.csv
2010,11,30,0.0000,DSBT2_timeseries.csv
2010,12,1,0.0000,DSBT2_timeseries.csv
2010,12,2,0.0000,DSBT2_timeseries.csv
2010,12,3,0.0000,DSBT2_timeseries.csv
2010,12,4,0.0000,DSBT2_timeseries.csv
2010,12,5,0.0000,DSBT2_timeseries.csv
2010,12,6,0.0000,DSBT2_timeseries.csv
2010,12,7,0.0000,DSBT2_timeseries.csv
2010,12,8,0.0000,DSBT2_timeseries.csv
2010,12,9,0.0000,DSBT2_timeseries.csv
2010,12,10,0.0000,DSBT2_timeseries.csv
2010,12,11,0.0000,DSBT2_timeseries.csv
2010,12,12,0.0000,DSBT2_timeseries.csv
2010,12,13,0.0000,DSBT2_timeseries.csv
2010,12,14,0.0000,DSBT2_timeseries.csv
2010,12,15,0.0000,DSBT2_timeseries.csv
2010,12,16,0.0000,DSBT2_timeseries.csv
2010,12,17,0.0000,DSBT2_timeseries.csv
2010,12,18,0.0000,DSBT2_timeseries.csv
2010,12,19,0.0000,DSBT2_timeseries.csv
2010,12,20,0.0000,DSBT2_timeseries.csv
2010,12,21,0.0000,DSBT2_timeseries.csv
2010,12,22,0.0000,DSBT2_timeseries.csv
2010,12,23,0.0000,DSBT2_timeseries.csv
2010,12,24,0.0000,DSBT2_timeseries.csv
2010,12,25,0.1700,DSBT2_timeseries.csv
2010,12,26,0.4400,DSBT2_timeseries.csv
2010,12,27,0.0100,DSBT2_timeseries.csv
2010,12,28,0.0000,DSBT2_timeseries.csv
2010,12,29,0.0000,DSBT2_timeseries.csv
2010,12,30,0.0000,DSBT2_timeseries.csv
2010,12,31,0.0000,DSBT2_timeseries.csv
2011,1,1,0.0000,DSBT2_timeseries.csv
2011,1,2,0.0100,DSBT2_timeseries.csv
2011,1,3,0.3900,DSBT2_timeseries.csv
2011,1,4,0.0000,DSBT2_timeseries.csv
2011,1,5,0.0000,DSBT2_timeseries.csv
2011,1,6,0.0000,DSBT2_timeseries.csv
2011,1,7,0.0000,DSBT2_timeseries.csv
2011,1,8,0.0100,DSBT2_timeseries.csv
2011,1,9,0.1600,DSBT2_timeseries.csv
2011,1,10,0.9300,DSBT2_timeseries.csv
2011,1,11,1.3500,DSBT2_timeseries.csv
2011,1,12,3.1500,DSBT2_timeseries.csv
2011,1,13,2.9000,DSBT2_timeseries.csv
2011,1,14,2.7200,DSBT2_timeseries.csv
2011,1,15,2.6400,DSBT2_timeseries.csv
2011,1,16,2.0700,DSBT2_timeseries.csv
2011,1,17,2.9200,DSBT2_timeseries.csv
2011,1,18,3.6500,DSBT2_timeseries.csv
2011,1,19,4.0300,DSBT2_timeseries.csv
2011,1,20,4.7200,DSBT2_timeseries.csv
2011,1,21,5.2100,DSBT2_timeseries.csv
2011,1,22,6.3400,DSBT2_timeseries.csv
2011,1,23,6.1600,DSBT2_timeseries.csv
2011,1,24,6.2400,DSBT2_timeseries.csv
2011,1,25,5.2100,DSBT2_timeseries.csv
2011,1,26,4.1000,DSBT2_timeseries.csv
2011,1,27,6.0700,DSBT2_timeseries.csv
2011,1,28,7.0200,DSBT2_timeseries.csv
2011,1,29,7.8900,DSBT2_timeseries.csv
2011,1,30,8.2500,DSBT2_timeseries.csv
2011,1,31,6.6000,DSBT2_timeseries.csv
2011,2,1,6.6700,DSBT2_timeseries.csv
2011,2,2,10.4000,DSBT2_timeseries.csv
2011,2,3,10.6000,DSBT2_timeseries.csv
2011,2,4,8.4300,DSBT2_timeseries.csv
2011,2,5,8.0000,DSBT2_timeseries.csv
2011,2,6,6.1000,DSBT2_timeseries.csv
2011,2,7,5.2400,DSBT2_timeseries.csv
2011,2,8,5.0600,DSBT2_timeseries.csv
2011,2,9,4.9500,DSBT2_timeseries.csv
2011,2,10,4.0000,DSBT2_timeseries.csv
2011,2,11,3.9000,DSBT2_timeseries.csv
2011,2,12,3.7300,DSBT2_timeseries.csv
2011,2,13,3.6000,DSBT2_timeseries.csv
2011,2,14,3.4300,DSBT2_timeseries.csv
2011,2,15,3.6700,DSBT2_timeseries.csv
2011,2,16,4.0600,DSBT2_timeseries.csv
2011,2,17,4.5000,DSBT2_timeseries.csv
2011,2,18,4.2300,DSBT2_timeseries.csv
2011,2,19,3.8200,DSBT2_timeseries.csv
2011,2,20,3.6700,DSBT2_timeseries.csv
2011,2,21,3.4500,DSBT2_timeseries.csv
2011,2,22,2.6900,DSBT2_timeseries.csv
2011,2,23,2.3400,DSBT2_timeseries.csv
2011,2,24,1.6500,DSBT2_timeseries.csv
2011,2,25,1.7700,DSBT2_timeseries.csv
2011,2,26,3.5200,DSBT2_timeseries.csv
2011,2,27,3.7400,DSBT2_timeseries.csv
2011,2,28,3.2400,DSBT2_timeseries.csv
2011,3,1,2.7100,DSBT2_timeseries.csv
2011,3,2,3.7000,DSBT2_timeseries.csv
2011,3,3,2.7100,DSBT2_timeseries.csv
2011,3,4,2.7100,DSBT2_timeseries.csv
2011,3,5,2.6800,DSBT2_timeseries.csv
2011,3,6,2.8500,DSBT2_timeseries.csv
2011,3,7,2.9900,DSBT2_timeseries.csv
2011,3,8,1.4700,DSBT2_timeseries.csv
2011,3,9,1.5200,DSBT2_timeseries.csv
2011,3,10,2.2000,DSBT2_timeseries.csv
2011,3,11,3.8500,DSBT2_timeseries.csv
2011,3,12,2.2000,DSBT2_timeseries.csv
2011,3,13,1.2900,DSBT2_timeseries.csv
2011,3,14,1.2300,DSBT2_timeseries.csv
2011,3,15,1.1400,DSBT2_timeseries.csv
2011,3,16,1.4100,DSBT2_timeseries.csv
2011,3,17,1.1200,DSBT2_timeseries.csv
2011,3,18,0.8900,DSBT2_timeseries.csv
2011,3,19,0.6100,DSBT2_timeseries.csv
2011,3,20,0.2700,DSBT2_timeseries.csv
2011,3,21,0.0300,DSBT2_timeseries.csv
2011,3,22,0.0000,DSBT2_timeseries.csv
2011,3,23,0.0000,DSBT2_timeseries.csv
2011,3,24,0.0000,DSBT2_timeseries.csv
2011,3,25,0.2200,DSBT2_timeseries.csv
2011,3,26,0.3600,DSBT2_timeseries.csv
2011,3,27,0.3000,DSBT2_timeseries.csv
2011,3,28,0.5000,DSBT2_timeseries.csv
2011,3,29,0.7900,DSBT2_timeseries.csv
2011,3,30,0.0600,DSBT2_timeseries.csv
2011,3,31,0.0200,DSBT2_timeseries.csv
2011,4,1,0.0000,DSBT2_timeseries.csv
2011,4,2,0.0300,DSBT2_timeseries.csv
2011,4,3,0.2100,DSBT2_timeseries.csv
2011,4,4,0.1000,DSBT2_timeseries.csv
2011,4,5,0.0000,DSBT2_timeseries.csv
2011,4,6,0.0500,DSBT2_timeseries.csv
2011,4,7,0.0800,DSBT2_timeseries.csv
2011,4,8,0.0100,DSBT2_timeseries.csv
2011,4,9,0.0000,DSBT2_timeseries.csv
2011,4,10,0.0000,DSBT2_timeseries.csv
2011,4,11,0.0000,DSBT2_timeseries.csv
2011,4,12,0.9300,DSBT2_timeseries.csv
2011,4,13,0.0000,DSBT2_timeseries.csv
2011,4,14,0.0000,DSBT2_timeseries.csv
2011,4,15,0.0000,DSBT2_timeseries.csv
2011,4,16,0.0000,DSBT2_timeseries.csv
2011,4,17,0.0000,DSBT2_timeseries.csv
2011,4,18,0.0000,DSBT2_timeseries.csv
2011,4,19,0.0000,DSBT2_timeseries.csv
2011,4,20,0.0000,DSBT2_timeseries.csv
2011,4,21,0.0000,DSBT2_timeseries.csv
2011,4,22,0.0000,DSBT2_timeseries.csv
2011,4,23,0.0000,DSBT2_timeseries.csv
2011,4,24,11.3000,DSBT2_timeseries.csv
2011,4,25,152.0001,DSBT2_timeseries.csv
2011,4,26,85.6000,DSBT2_timeseries.csv
2011,4,27,28.3000,DSBT2_timeseries.csv
2011,4,28,14.8000,DSBT2_timeseries.csv
2011,4,29,11.1000,DSBT2_timeseries.csv
2011,4,30,9.8400,DSBT2_timeseries.csv
2011,5,1,10.7000,DSBT2_timeseries.csv
2011,5,2,11.7000,DSBT2_timeseries.csv
2011,5,3,16.4000,DSBT2_timeseries.csv
2011,5,4,13.5000,DSBT2_timeseries.csv
2011,5,5,11.3000,DSBT2_timeseries.csv
2011,5,6,9.2400,DSBT2_timeseries.csv
2011,5,7,8.6700,DSBT2_timeseries.csv
2011,5,8,7.7900,DSBT2_timeseries.csv
2011,5,9,7.1800,DSBT2_timeseries.csv
2011,5,10,7.5800,DSBT2_timeseries.csv
2011,5,11,7.3800,DSBT2_timeseries.csv
2011,5,12,16.6000,DSBT2_timeseries.csv
2011,5,13,30.6000,DSBT2_timeseries.csv
2011,5,14,20.3000,DSBT2_timeseries.csv
2011,5,15,13.7000,DSBT2_timeseries.csv
2011,5,16,11.5000,DSBT2_timeseries.csv
2011,5,17,11.1000,DSBT2_timeseries.csv
2011,5,18,10.8000,DSBT2_timeseries.csv
